[05-03-26 23:55:52.617] WARN : General     , 1772726152617> TextManager.Init> font "MediumNew" not found in fonts.txt.
[05-03-26 23:55:52.618] WARN : General     , 1772726152618> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[05-03-26 23:55:52.618] WARN : General     , 1772726152618> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[05-03-26 23:55:52.619] WARN : General     , 1772726152619> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[05-03-26 23:55:52.619] WARN : General     , 1772726152619> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[05-03-26 23:55:52.758] LOG  : General     , 1772726152750> translator: language is CN.
[05-03-26 23:55:53.073] LOG  : General     , 1772726153072> texturepack: loading UI.
[05-03-26 23:55:53.110] LOG  : General     , 1772726153110> texturepack: loading UI2.
[05-03-26 23:55:53.123] LOG  : General     , 1772726153123> texturepack: loading IconsMoveables.
[05-03-26 23:55:53.127] LOG  : General     , 1772726153127> texturepack: loading RadioIcons.
[05-03-26 23:55:53.132] LOG  : General     , 1772726153132> texturepack: loading ApComUI.
[05-03-26 23:55:53.133] LOG  : General     , 1772726153132> texturepack: loading Mechanics.
[05-03-26 23:55:53.137] LOG  : General     , 1772726153137> texturepack: loading WeatherFx.
[05-03-26 23:55:54.847] WARN : Recipe      , 1772726154845> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[05-03-26 23:55:54.861] WARN : Sound       , 1772726154861> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[05-03-26 23:55:54.861] WARN : Sound       , 1772726154861> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[05-03-26 23:55:54.862] WARN : Sound       , 1772726154862> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[05-03-26 23:55:54.862] WARN : Sound       , 1772726154862> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
